"tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
"WALKING_UPSTAIRS.6" 0.252343869363636 -0.0256264140543434 -0.121153157151515 0.814155037676768 -0.384990072222222 -0.211598279337172 0.0803284184676768 0.0183505293747475 -0.00896031129545454 0.0192068977525253 -0.116563512329071 0.0574370661939394 -0.145609158586768 -0.0298752045832323 -0.0375711092567677 -0.00171437044444444 -0.00171437044444444 -0.30488283279798 -0.102528656680808 -0.500626149292929 -0.140106054890909 -0.0721160884236364 -0.35794278150505 -0.306639821573737 -0.343623319467677 -0.560761622525253 -0.393794009373737 -0.336447581788889 -0.097941712720202 -0.178486312454545 -0.285455642014141 -0.392052802909091 -0.556388751717172 -0.0903258047821212 0.0720176957252525 -0.229720484984848 -0.940159127272727 -0.92041452949495 -0.916716578383838 -0.237559843353535 -0.303942274808081 -0.583357390808081 -0.494573455161616 -0.292999477075657 -0.018800271330303 -0.536531516464646 -0.531071883737374 -0.426821810941414 -0.152019057763636 -0.152019057763636 -0.31288343930303 -0.344551694565657 -0.565415734141414 -0.0730960845343434 0.0725104235181818 -0.224197387161616 -0.235637814058586 -0.308393000535354 -0.604534589393939 -0.528359507383838 -0.274007884242424 -0.0855502230858586 -0.270375392080808 -0.356538793434343 -0.42664348750505 -0.610135094646465
"WALKING_DOWNSTAIRS.6" 0.29501912078022 -0.013227556130989 -0.0968387065384615 0.924322054285714 -0.213554197714286 -0.0953402138791209 0.0941448266956044 -0.00359558329186813 -0.00600431300406593 -0.0208131653076923 -0.0555624806010989 0.0596127896146154 -0.0768536824945055 -0.0478461830816484 -0.0598735651598901 0.185000793622637 0.185000793622637 -0.142331947314286 -0.0711937763291209 -0.405749893417582 -0.0284131333157143 0.193361650989011 -0.253804528817582 -0.207312677268451 -0.0757806683978022 -0.428227034186813 -0.191077725281319 -0.296332346593407 -0.0767999440747253 0.104462406884615 -0.0885568264021978 -0.256699533391209 -0.445968458736264 0.131736851716484 0.274350135362967 -0.196386652157143 -0.945294730989011 -0.927785703296703 -0.910293475164835 -0.119390779352747 -0.0104585612087912 -0.459768192263736 -0.288597544131868 -0.30475504943956 -0.157821301615385 -0.389543554005495 -0.454662123351648 -0.272845221894505 0.131575707128571 0.131575707128571 -0.081320782051978 -0.193401603342637 -0.435695947221978 0.186789243974505 0.233518512417582 -0.229838208543956 -0.109163351915385 -0.0061588349010989 -0.49009100056044 -0.32404847296044 -0.31637608556044 -0.264395045340659 -0.0311641238472527 -0.0804842048076923 -0.291798341351648 -0.464515837885714
"SITTING.6" 0.277706524923077 -0.0144439611943846 -0.110956440953846 0.934511987153846 0.0358477280153846 0.0101490345969231 0.0748607269923077 0.00579481114430769 4.77078594615386e-05 -0.0394302883769231 -0.0659824896223077 0.0749797419584615 -0.0951358460461538 -0.0409187222209231 -0.0488022519 -0.962588777 -0.962588777 -0.985686645692308 -0.953163756846154 -0.989570039230769 -0.987488020461538 -0.957373078307692 -0.961009960461538 -0.988298504230769 -0.979610783384615 -0.980899635615385 -0.979019885384615 -0.976532747923077 -0.966054433153846 -0.960064616384615 -0.981427342769231 -0.968153640076923 -0.985509565153846 -0.988675481769231 -0.948792698615385 -0.947136082461538 -0.987979228923077 -0.966853846461538 -0.946073146046154 -0.988115090153846 -0.979630470307692 -0.983418130923077 -0.982871138307692 -0.972916408769231 -0.962477488384615 -0.986198185384615 -0.987215313846154 -0.986683215615385 -0.951204600692308 -0.951204600692308 -0.981846734384615 -0.957975925846154 -0.984612448153846 -0.989235698769231 -0.947219979307692 -0.943642017461538 -0.989004481461538 -0.981214353923077 -0.984543513923077 -0.984148109307692 -0.971208263384615 -0.964828673538462 -0.953596621384615 -0.981322363153846 -0.958979957538462 -0.984284033461538
"STANDING.6" 0.278007478807947 -0.0177298699298013 -0.106100058470662 0.907846653178808 -0.280910583576159 -0.0704401421127815 0.0751834875298013 0.00905110139668874 -0.00505162581335099 -0.0255923574272185 -0.0735667929013907 0.0828886368 -0.101656568483444 -0.0417878065086093 -0.0532708330264901 -0.950935808874172 -0.950935808874172 -0.974765247748344 -0.932494530198675 -0.971561963774834 -0.97691017781457 -0.937440277682119 -0.955940583576159 -0.976456591589404 -0.961835047417219 -0.971762014966887 -0.932508123245033 -0.950261208741722 -0.949916634768212 -0.952085780198676 -0.965915727152318 -0.933600387549669 -0.962207071456954 -0.979583529271523 -0.923329402516556 -0.942751590331126 -0.983897637748344 -0.966940369470199 -0.956247167019868 -0.976350335629139 -0.961978746887417 -0.97561111807947 -0.935627748874172 -0.945862043112583 -0.94773546384106 -0.956570137880795 -0.971429185629139 -0.971221279205298 -0.944095980728477 -0.944095980728477 -0.965268228741722 -0.912900624304636 -0.960443885430464 -0.980918518344371 -0.92103103410596 -0.939924634900662 -0.978428476821192 -0.965127432582781 -0.978166659536424 -0.937669531655629 -0.94396139794702 -0.951988268145695 -0.948019634635762 -0.963633444834437 -0.915316841059603 -0.960776869337748
"LAYING.6" 0.254970662345324 -0.0156693738092086 -0.105669782673381 -0.332832990280576 0.759613512086331 0.60276019705036 0.0834676693856115 0.00415276933920863 -0.00158933795918705 -0.0233290871036259 -0.0949628548489209 0.11742826681295 -0.10080401518705 -0.0374583624892086 -0.060742262028777 -0.956798940791367 -0.956798940791367 -0.983105802877698 -0.960593330719424 -0.986132929856115 -0.970137165755396 -0.960003887985612 -0.970780811438849 -0.982654934532374 -0.977216457841727 -0.981601198705036 -0.977169161366906 -0.973400489280576 -0.974263665755396 -0.957025395827338 -0.97969130057554 -0.969414517841727 -0.98196043294964 -0.967720432230216 -0.954237197122302 -0.962818284892086 -0.945218240431655 -0.968585545323741 -0.966632702877698 -0.982849854244604 -0.976981120863309 -0.983877627913669 -0.980092601151079 -0.972197394028777 -0.974346241151079 -0.984946343021583 -0.98235504733813 -0.98746286323741 -0.943968343669065 -0.943968343669065 -0.980143839136691 -0.960709029280576 -0.981569058345324 -0.96684167618705 -0.953637064316547 -0.960774057482014 -0.984681182733813 -0.978396520863309 -0.984760979208633 -0.98109324028777 -0.971833564892086 -0.976712475611511 -0.945545450100719 -0.979612207338129 -0.962069746978417 -0.981984765971223
"WALKING.7" 0.275539166272727 -0.0209528343654545 -0.1163352025 0.948129416363636 -0.166275665681818 -0.116769195236364 0.07746297033 0.0132060612227411 -0.0216207036809091 -0.0417416813240909 -0.0702462603536364 0.0889799360363636 -0.07231858821 -0.0410350813509091 -0.06751931089 -0.127532252081818 -0.127532252081818 -0.159022146995455 -0.165230703505455 -0.345620309952727 -0.273812636527273 -0.027125373332 -0.231005539772727 -0.252811387283273 -0.180964023175455 -0.308931854045455 -0.139070108118182 -0.299029657384545 -0.211365674657455 -0.213928008724273 -0.186220409916545 -0.326857507748182 -0.425450013890909 -0.271338856103727 0.00467532989227273 -0.218232490383636 -0.976858866090909 -0.960722139909091 -0.946922767909091 -0.204037444414455 -0.121095992190909 -0.343793589988182 -0.318630082101818 -0.310952380997364 -0.258140795337273 -0.220897186360909 -0.408993018878182 -0.395125883344545 -0.300637585191545 -0.300637585191545 -0.199233808472727 -0.307637043549091 -0.421515176230909 -0.271349265113636 -0.0431315600227273 -0.276462568048182 -0.224724153097273 -0.114833180383636 -0.377198706460818 -0.376521243416 -0.324350169218182 -0.343160888290909 -0.464769783227273 -0.223016008158182 -0.41917290391 -0.458106386963636
"WALKING_UPSTAIRS.7" 0.258664016737374 -0.0272992437076768 -0.129119720767677 0.875282176060606 -0.297943782626263 -0.224659674626263 0.0849879790554545 0.0139689774626263 0.00490748865343434 0.0683314606787879 -0.11748097690303 0.0147028809868687 -0.128621232997172 -0.0329042654545455 -0.0512616581121212 -0.12790422991 -0.12790422991 -0.337256099444444 -0.224205509151515 -0.543211789727273 -0.299260833001111 -0.105248620272727 -0.275156761477778 -0.39026200270404 -0.344300861181818 -0.441882355636364 -0.378460129206061 -0.416843541122222 -0.248524907846465 -0.224251605038384 -0.331857561925253 -0.453220660646465 -0.577859819292929 -0.257265106459596 0.0016417378989899 -0.229284866447475 -0.943728112727273 -0.910369192222222 -0.895350003939394 -0.367659372646465 -0.312257437518182 -0.491675936262626 -0.508486458787879 -0.408574164565657 -0.208140078171717 -0.478423628145455 -0.58421117979798 -0.538445897374747 -0.254657442939394 -0.254657442939394 -0.37763111540404 -0.407150224848485 -0.585339923535354 -0.24283998629899 -0.0106784833126263 -0.265703949112121 -0.40191702579798 -0.324662013475758 -0.54050048979798 -0.552266396161616 -0.409914121658586 -0.269774879505051 -0.39091777010101 -0.449556263333333 -0.479600995050505 -0.627377035555556
"WALKING_DOWNSTAIRS.7" 0.277867559478723 -0.0145818275370319 -0.116799462774234 0.922279587978723 -0.164294390968085 -0.134324483135851 0.0772876303617021 -0.0186683530269149 -0.00891843293138298 -0.136107672593617 -0.0203328923106383 0.133543496858511 -0.0674869461340425 -0.0334436581478723 -0.0467447921361702 0.224278971096808 0.224278971096808 0.0263217411914894 -0.00500999589361702 -0.254549875521277 0.0927194970212766 0.154721177110638 -0.0557943615771277 -0.0233116567446808 -0.017323216787234 -0.12155295306383 0.0376354131170213 -0.192605384585106 -0.144462932930851 0.229835165251915 0.105873738914894 -0.134374648312766 -0.287106623117021 0.21169658851383 0.153557855392553 -0.099814631393617 -0.93607247287234 -0.931688272021277 -0.924431773085106 0.0285064817553191 0.0483607248287234 -0.178123395648936 -0.141669331734043 -0.26354008106383 -0.300363552723404 -0.135400563028723 -0.309931247851064 -0.231689373737979 0.158391569269149 0.158391569269149 0.102992151192553 -0.114129683118085 -0.286870568807447 0.252784920028511 0.0785501011691489 -0.203102520138298 -0.0104343753021277 0.0493787841619149 -0.233071017860638 -0.202141376917021 -0.318072254223404 -0.425003208978723 -0.06818494195 0.0828293423952128 -0.261794360025532 -0.339134086095745
"SITTING.7" 0.273659290851064 -0.0149964584977305 -0.105974829368794 0.744506930921986 0.274456697609929 0.306073018719149 0.0758363123198582 0.00943958222813475 0.000349814521886524 -0.0282671330503546 -0.0631093610702128 0.0887698781037589 -0.0981851749858156 -0.041600668212766 -0.0554710981808511 -0.96540418035461 -0.96540418035461 -0.986005291985816 -0.95303391035461 -0.990345460921986 -0.984201296312057 -0.961732552411347 -0.966651792695035 -0.987779585106383 -0.979183368368794 -0.983011513829787 -0.983640362836879 -0.974463728014184 -0.971346953049645 -0.965657590992908 -0.984098068723404 -0.970862717092199 -0.988717905177305 -0.983223301631206 -0.95321842787234 -0.954401967943262 -0.979147559787234 -0.970800634326241 -0.961847476950355 -0.987776864042553 -0.97941527893617 -0.985720045531915 -0.986306663191489 -0.968533538652482 -0.968335558510638 -0.989900592056738 -0.98858231858156 -0.987499938085106 -0.957554478297872 -0.957554478297872 -0.984790308652482 -0.959541766241135 -0.988191148014184 -0.982870285673759 -0.951402400496454 -0.950836691276596 -0.98892027858156 -0.98126523858156 -0.987118187234043 -0.987175014468085 -0.965559316524823 -0.970272175531915 -0.959095887163121 -0.984616339503546 -0.959464990070922 -0.988076939148936
"STANDING.7" 0.27922991528169 -0.0149647920007606 -0.108643769380282 0.954928615915493 -0.185657955880282 0.0413799444971831 0.075026076415493 0.0104335971462676 -0.00107906169478169 -0.0264368403688732 -0.0661127450211268 0.074002786943662 -0.0991186962521127 -0.0427204344492958 -0.0520567933002113 -0.955430458591549 -0.955430458591549 -0.980421670704225 -0.947951908380282 -0.984142543028169 -0.985812466549296 -0.950976483239437 -0.961387880492958 -0.983155237464789 -0.968898233309859 -0.978947766830986 -0.953052567464789 -0.972809366901408 -0.967546128450704 -0.964613011690141 -0.975790342535211 -0.961174951690141 -0.982876055985916 -0.988620830140845 -0.940757577394366 -0.941755903661972 -0.99230758056338 -0.969837071760563 -0.952702047323944 -0.982742347253521 -0.969183860985915 -0.982048101408451 -0.953218144577465 -0.968469502957746 -0.965216546830986 -0.975481464859155 -0.985126222112676 -0.983367890704225 -0.955431491619718 -0.955431491619718 -0.976466597535211 -0.945314472112676 -0.981575865 -0.990039295070423 -0.938947357183099 -0.936115559647887 -0.983876749366197 -0.971955679647887 -0.98383753528169 -0.954031178169014 -0.96639911415493 -0.96781725915493 -0.957098390704225 -0.976271606126761 -0.945316297535211 -0.981026678873239
"LAYING.7" 0.272745132354839 -0.0172415515322581 -0.108170776877419 -0.531049318193548 0.731585032516129 0.685866150064516 0.0788526977212903 0.0115362268293548 -0.00326647711562581 -0.0233851558428671 -0.0953979774387097 0.110057020490323 -0.0989519090903226 -0.0376515256163226 -0.0610753705032258 -0.968858955032258 -0.968858955032258 -0.985130372258065 -0.953508734387097 -0.984152582129032 -0.975165452 -0.976529603032258 -0.981296541032258 -0.984649135483871 -0.978251746387097 -0.984203975612903 -0.975299139806452 -0.969297586258065 -0.97725859483871 -0.972521169096774 -0.98177659283871 -0.964870656387097 -0.980360479806452 -0.966396610451613 -0.977944855806452 -0.979513977612903 -0.959634345483871 -0.98999448516129 -0.984369262774194 -0.984887385677419 -0.978196974322581 -0.985857325419355 -0.981958745806452 -0.962076369290323 -0.977147693483871 -0.977852270645161 -0.981580748516129 -0.989477542709677 -0.966055533225807 -0.966055533225807 -0.982032868774194 -0.956800044903226 -0.979508598451613 -0.963516677354839 -0.979356338645161 -0.979313955741935 -0.986607689419355 -0.979754758645161 -0.986062827806452 -0.984301770645161 -0.958884488193548 -0.979219691419355 -0.967311290129032 -0.981232645225806 -0.959295123354839 -0.979685122451613
"WALKING.8" 0.278861288392857 -0.0163818794927679 -0.108114189071429 0.916886352321429 -0.218236055035714 -0.0341379211607143 0.0782936067696429 0.00267557308214286 -0.00513830849196429 -0.0383605088816964 -0.0663478817785714 0.0888338018169643 -0.10211504889375 -0.0450198954446429 -0.0583678576589286 -0.2244886504375 -0.2244886504375 -0.265225717403571 -0.398891657085714 -0.563202141875 -0.355580064491071 -0.06432103370625 -0.477467854642857 -0.285321334026786 -0.202022945753571 -0.578891999553571 -0.314546931696429 -0.541413356339286 -0.453683182526786 -0.358161836821429 -0.237533776094643 -0.516535459830357 -0.619988390803571 -0.374430090571429 -0.017116299626875 -0.3923837691875 -0.977210358660714 -0.966190252946429 -0.968526204464286 -0.212471233853214 -0.134598713791902 -0.599918735714286 -0.469027763392857 -0.541196839642857 -0.499768077946429 -0.374675858946429 -0.656728752946429 -0.572888269107143 -0.421836190205357 -0.421836190205357 -0.208707810700893 -0.485882118392857 -0.600250192232143 -0.382844191205357 -0.0557253575125893 -0.394909579947321 -0.209152054333929 -0.119337136078571 -0.619703952678571 -0.519066841428571 -0.545431356607143 -0.56280167125 -0.552269168125 -0.180344115983036 -0.556010695446429 -0.605275938571429
"WALKING_UPSTAIRS.8" 0.268179109393939 -0.0280596990403434 -0.119534163212121 0.867889628888889 -0.327592483434343 -0.102836715343434 0.0788551759010101 0.00487207496060606 -0.0153090574535354 0.0504090849747475 -0.119025323532323 0.0417223231979798 -0.137586544036364 -0.0267793224247475 -0.0412443612040404 -0.119209440633333 -0.119209440633333 -0.379143422727273 -0.237684011150505 -0.635210613030303 -0.306205545959596 -0.050991542469697 -0.428309165252525 -0.42710406 -0.253778110077374 -0.60926134959596 -0.407104706464646 -0.571501361818182 -0.258188373808081 -0.267838030484848 -0.377484656848485 -0.528117943737374 -0.687656565252525 -0.22196472220202 0.0170922798076768 -0.299772091747475 -0.950147465858586 -0.931991548787879 -0.925837126262626 -0.40116992030303 -0.244354539444444 -0.648426431111111 -0.491213706464646 -0.509384658080808 -0.164965090988081 -0.552597376161616 -0.728562166767677 -0.55999310020202 -0.243564959242424 -0.243564959242424 -0.421557969868687 -0.467896435436364 -0.704212772727273 -0.19219137014899 -0.0141863644444444 -0.289115420686869 -0.42819574040404 -0.289238092030303 -0.686981205656566 -0.520303336868687 -0.484352984444444 -0.216772078687879 -0.349597115858586 -0.488017974646465 -0.519692871030303 -0.749949216262626
"WALKING_DOWNSTAIRS.8" 0.290713174577778 -0.0135607737612222 -0.10247309339 0.910207532111111 -0.209379283425556 -0.0195777222222222 0.09366578161 -0.00788102354666667 -0.00992324310888889 -0.114613423064444 -0.0270940325722222 0.103936985217778 -0.0823872291844445 -0.0542193540422222 -0.0640636454788889 0.0983050131655556 0.0983050131655556 -0.154537796870333 -0.265728156167778 -0.522835848666667 0.0160421511466667 0.02576570152 -0.285827379121111 -0.0997111894344444 -0.140123988234444 -0.39037781794 -0.303523823162222 -0.513212853366667 -0.278264081844444 0.110410779291111 -0.031426333408 -0.417802827 -0.556278702111111 0.117768520933333 0.0413690373605556 -0.275487666488889 -0.947726854555555 -0.936088935888889 -0.927039175666667 -0.0718065757467778 -0.11292163531 -0.436354434500667 -0.406196656477778 -0.526593507666667 -0.424120147111111 -0.472821907333333 -0.629642540555556 -0.377058883522222 0.0911929998 0.0911929998 -0.0608124907411111 -0.384496477033333 -0.573105201 0.152998788493333 -0.0223184973488889 -0.328888004351111 -0.127318425981111 -0.14518197732 -0.481052450764889 -0.442354572533333 -0.539968557 -0.536215305222222 -0.0922584458122222 -0.108610731217778 -0.471082031111111 -0.628568883111111
"SITTING.8" 0.275316899451852 -0.0117202648488889 -0.109767779644444 0.913835678518519 0.091928770532183 0.00503712991111111 0.0767254400666667 0.00359822467467556 -0.00461040512674074 -0.0308239596533778 -0.0742419394977778 0.0898058378 -0.0995720748 -0.0401483603116593 -0.0512911534471111 -0.960275673703704 -0.960275673703704 -0.980089839407407 -0.950560817481481 -0.986671465407407 -0.985740698518519 -0.944995015481481 -0.963794306 -0.984976418740741 -0.96626116162963 -0.980367872074074 -0.975892106444444 -0.975294904592593 -0.960890530148148 -0.957856215185185 -0.97688249762963 -0.967073054222222 -0.985026676592593 -0.987530118222222 -0.938487346177778 -0.949432730222222 -0.988665623111111 -0.962085637503704 -0.960064553407407 -0.984736727037037 -0.966259582888889 -0.983310712888889 -0.98164060837037 -0.969746277333333 -0.958824351481481 -0.982223621333333 -0.987766624444444 -0.980862039851852 -0.950665952592593 -0.950665952592593 -0.977642437407407 -0.955548480666667 -0.984933513259259 -0.988498547851852 -0.938637608296296 -0.94551873162963 -0.985860818666667 -0.968845683333333 -0.984939663407407 -0.983549605185185 -0.967092551481481 -0.96199648437037 -0.954213562222222 -0.97758153837037 -0.956035882074074 -0.985580556296296
"STANDING.8" 0.278322312827586 -0.013920305613931 -0.1049104044 0.91017285337931 -0.241781348151724 -0.0630204974965517 0.0741715811737931 0.00365406645373793 -0.0102217017718621 -0.0236036565158621 -0.0691822264629655 0.082267910862069 -0.103144992751724 -0.0426297728317241 -0.0519883039734483 -0.938577127103448 -0.938577127103448 -0.970364556965517 -0.930968994068965 -0.973287369862069 -0.976462254137931 -0.926466220413793 -0.949216760275862 -0.975068124344828 -0.954122247862069 -0.972412334413793 -0.937090344068966 -0.958503141655172 -0.942380907241379 -0.945036645310345 -0.965036222482759 -0.940303877724138 -0.97162527937931 -0.979682269103448 -0.911931019793103 -0.927105471586207 -0.979045251448276 -0.954482758965517 -0.935732259413793 -0.975334375931034 -0.954047391310345 -0.976038141586207 -0.942112547517241 -0.953371506068965 -0.940274669793103 -0.963280104965517 -0.976525961034483 -0.96868978737931 -0.931452173862069 -0.931452173862069 -0.966413178137931 -0.922260438275862 -0.971569062965517 -0.981288070137931 -0.910267688282759 -0.921254376758621 -0.978053722206897 -0.957547310758621 -0.978373996827586 -0.944422252206897 -0.95089274737931 -0.945176401862069 -0.935053562137931 -0.967332719862069 -0.924371096758621 -0.973351595310345
"LAYING.8" 0.268413125902778 -0.0171407595655556 -0.106041701513889 -0.266717482597222 0.718182337847222 0.620731133402778 0.0863029207340278 0.0100964039903681 -0.0110947936447222 -0.0225322231006944 -0.106005110764583 0.124951808847222 -0.0996398525736111 -0.0359383328368056 -0.0642932772847222 -0.953331965694444 -0.953331965694444 -0.978036120972222 -0.942137979861111 -0.985598130069444 -0.964697263819444 -0.952124544791667 -0.963921723680556 -0.982071447291667 -0.961513380902778 -0.979288001875 -0.971082946805556 -0.967675442916667 -0.973561733541667 -0.9483768075 -0.972385249444444 -0.962051880625 -0.983224224444444 -0.954710068472222 -0.951242404791667 -0.952033860416667 -0.936640781319444 -0.978514323472222 -0.961326436111111 -0.982380118472222 -0.960569028888889 -0.981928021736111 -0.974545819305556 -0.955507916597222 -0.974118552430556 -0.981066024930556 -0.983819922291667 -0.986955444722222 -0.938101100881944 -0.938101100881944 -0.971890298263889 -0.948442635625 -0.982415874861111 -0.951505237569444 -0.953179721111111 -0.948882299444444 -0.984443095208333 -0.962365351111111 -0.983176257777778 -0.975802352222222 -0.950193347222222 -0.976721992083333 -0.941726160291667 -0.970266969027778 -0.948747981388889 -0.982394560277778
"WALKING.9" 0.278672642142857 -0.0174471515028775 -0.109080021867347 0.944464520612245 -0.13855351174898 -0.0505013269202041 0.0668411726827551 0.0280077948478571 0.00428341520204082 -0.0425278151673469 -0.0782975985867347 0.0956221927642857 -0.105355399590816 -0.0340149290877551 -0.0603556298253061 -0.0181351287782245 -0.0181351287782245 -0.0973451990704082 -0.255144570265306 -0.487603939897959 -0.20307808182551 -0.0684931643153061 -0.252876378989796 -0.183981810479592 -0.120009639897959 -0.344356355 -0.271479553969388 -0.467073900408163 -0.166659438959184 -0.180499428770408 -0.137168690806122 -0.478396839081633 -0.579752711632653 -0.130537850438775 -0.059903741144898 -0.130901022489388 -0.97565450244898 -0.967673629081633 -0.95534743622449 -0.0928544524469388 -0.0410756246040816 -0.36441762122449 -0.402175961020408 -0.476098302346939 -0.212058783734694 -0.386014597346939 -0.597394728877551 -0.352924822765306 -0.277178757795918 -0.277178757795918 -0.11591211002551 -0.443279833265306 -0.554448438265306 -0.10423297087449 -0.117026797547959 -0.136990054246735 -0.0818740191284694 -0.0210030718221633 -0.383473724081633 -0.445019033877551 -0.486594085714286 -0.300500958673469 -0.451701527959184 -0.0967383839755102 -0.516388115816326 -0.55490757622449
"WALKING_UPSTAIRS.9" 0.255954195184615 -0.0229034082048462 -0.121679861395604 0.896558518571429 -0.175809610538462 -0.187450497091538 0.0777607473428571 0.0176240488505495 -0.0113906587137363 -0.0259921140674725 -0.105966309513626 0.0857136867879121 -0.10538332304011 -0.033903521732967 -0.0438593742395604 -0.0433382630769231 -0.0433382630769231 -0.281490537541758 -0.103958129587912 -0.624504242087912 -0.210119196903297 -0.157772334937363 -0.31239174443956 -0.234137163381319 -0.36235290102967 -0.522505632967033 -0.259256413417582 -0.510598225384615 -0.268443776549451 -0.240798116706593 -0.247041844405495 -0.456906989010989 -0.703622474285714 -0.156051342946484 -0.0473106372527472 -0.187055221759341 -0.948037534065934 -0.91991866021978 -0.902878411098901 -0.184483159516484 -0.342192293279121 -0.566253218681319 -0.324368205608791 -0.441732379120879 -0.147214133174505 -0.538702463956044 -0.706597377912088 -0.591845073846154 -0.288776854538462 -0.288776854538462 -0.280330673005495 -0.322786722553846 -0.714950533406593 -0.138185966203297 -0.0540872927791209 -0.185314822728571 -0.207595464557692 -0.366722161354066 -0.608940338131868 -0.350786407681319 -0.408271082406593 -0.191805588283516 -0.428789504505495 -0.330949944461538 -0.354002112758242 -0.751822641758242
"WALKING_DOWNSTAIRS.9" 0.290632146012821 -0.0201227393357436 -0.0985915256435898 0.930757558846154 -0.121531102172308 -0.0252415730973077 0.116989165512821 -0.00139465458974359 0.00660609452564103 -0.0853257565871795 -0.0705470664384615 0.0860043123974359 -0.0925527027115385 -0.0485714368525641 -0.0587332704430769 0.231323064401282 0.231323064401282 -0.0957310308512821 -0.16541920485641 -0.464667466410256 0.145691536978205 0.00559662897435897 -0.204824206302949 -0.0170561167346154 -0.170311585497436 -0.351765388371795 -0.219069987705128 -0.410586646910256 -0.224946176912821 0.191429903112821 0.0142347365948718 -0.343329657307692 -0.518712883461538 0.275804223371795 -0.00148472560512821 -0.154487954679487 -0.947110965641026 -0.940699386794872 -0.890465632435897 0.0496036388628205 -0.157456103102564 -0.414110262769231 -0.323007656280769 -0.437475071692308 -0.280023365744359 -0.39667488351282 -0.537069045128205 -0.390249971794872 0.204265060824615 0.204265060824615 0.00590539541141026 -0.295373242760256 -0.530534162435897 0.320828697980769 -0.0700362611410256 -0.195700194282051 0.0237266752628205 -0.204157647423077 -0.476384963717949 -0.359392736025641 -0.45938595051282 -0.366141884897436 0.0213037390923077 -0.0167164460128205 -0.386182860833333 -0.583140075384615
"SITTING.9" 0.2623083409375 -0.0188959215785714 -0.0922341102946429 0.873689224196429 0.0969558005652679 0.212744173939286 0.0790884968991071 0.00391626360580357 -0.0108948126847321 -0.0388492323580357 -0.0624266434017857 0.0805985931789286 -0.0961589119107143 -0.0442706515589286 -0.0522203322964286 -0.920379123392857 -0.920379123392857 -0.972643018928571 -0.924737300625 -0.980068937410714 -0.969982254732143 -0.927107262857143 -0.922334433571429 -0.974092601339286 -0.960842828839286 -0.967382618928571 -0.965234814107143 -0.950470349553571 -0.944771186517857 -0.922828219285714 -0.961828896964286 -0.944133557678571 -0.973552296339286 -0.968985112857143 -0.904435147726161 -0.879367094410714 -0.964541425089286 -0.950754905776786 -0.909157552785714 -0.974017589910714 -0.961209043303571 -0.971321696160714 -0.971242420982143 -0.936340776696429 -0.939213657053571 -0.976234239107143 -0.976548756785714 -0.974720349017857 -0.897291652858929 -0.897291652858929 -0.961078324285714 -0.921365734196429 -0.971975778392857 -0.968926881607143 -0.900485590080357 -0.868566416885714 -0.97642496375 -0.964752364017857 -0.973981651785714 -0.973204895357143 -0.930248754910714 -0.943519705714286 -0.901072351955357 -0.959155162321429 -0.921468464910714 -0.971710480714286
